營業日期	帳單編號	購買時間	商品編號
20200413	2020041380	2020/4/13 15:18	9650041
20200413	2020041380	2020/4/13 15:18	9660060
20200413	2020041380	2020/4/13 15:18	7660100
20200413	2020041380	2020/4/13 15:18	9660061
20200413	2020041380	2020/4/13 15:18	9660060
20200413	2020041380	2020/4/13 15:18	5660058
20200413	2020041380	2020/4/13 15:18	5660058
20200413	2020041380	2020/4/13 15:18	9660075
20200413	2020041380	2020/4/13 15:18	9650011
20200413	2020041380	2020/4/13 15:18	9660060
20200413	2020041380	2020/4/13 15:18	9660061
20200413	2020041380	2020/4/13 15:18	7690393
20200413	2020041380	2020/4/13 15:18	7650044
20200413	2020041380	2020/4/13 15:18	4650014
20200413	2020041380	2020/4/13 15:18	7650044
20200413	2020041380	2020/4/13 15:18	7650044
20200413	2020041380	2020/4/13 15:18	680354
20200413	2020041380	2020/4/13 15:18	7660134
20200413	2020041380	2020/4/13 15:18	7660134
20200413	2020041432	2020/4/13 15:24	7650044
20200413	2020041432	2020/4/13 15:24	7650044
20200413	2020041432	2020/4/13 15:24	4650006
20200413	2020041432	2020/4/13 15:24	9660075
20200413	2020041432	2020/4/13 15:24	9660075
20200413	2020041432	2020/4/13 15:24	9660075
20200413	2020041432	2020/4/13 15:24	7650044
20200413	2020041432	2020/4/13 15:24	7690393
20200413	2020041382	2020/4/13 15:29	9660060
20200413	2020041382	2020/4/13 15:29	9660061
20200413	2020041383	2020/4/13 15:32	7690393
20200413	2020041383	2020/4/13 15:32	9650041
20200413	2020041383	2020/4/13 15:32	9660060
20200413	2020041384	2020/4/13 15:36	7690393
20200413	2020041386	2020/4/13 15:55	7690393
20200413	2020041386	2020/4/13 15:55	7650044
20200413	2020041386	2020/4/13 15:55	4650004
20200413	2020041387	2020/4/13 16:25	9660075
20200413	2020041387	2020/4/13 16:25	7690393
20200413	2020041387	2020/4/13 16:25	5660058
20200413	2020041388	2020/4/13 16:47	9660060
20200413	2020041388	2020/4/13 16:47	9660061
20200413	2020041389	2020/4/13 16:48	9660075
20200413	2020041389	2020/4/13 16:48	9660075
20200413	2020041389	2020/4/13 16:48	4650014
20200413	2020041389	2020/4/13 16:48	4650014
20200413	2020041389	2020/4/13 16:48	7690393
20200413	2020041389	2020/4/13 16:48	9660061
20200413	2020041390	2020/4/13 17:15	9660060
20200413	2020041390	2020/4/13 17:15	9650041
20200413	2020041390	2020/4/13 17:15	7690393
20200413	2020041390	2020/4/13 17:15	4650016
20200413	2020041390	2020/4/13 17:15	9660061
20200413	2020041390	2020/4/13 17:15	4650016
20200413	2020041391	2020/4/13 17:17	8670164
20200413	2020041391	2020/4/13 17:17	9660061
20200413	2020041392	2020/4/13 17:47	650022
20200413	2020041392	2020/4/13 17:47	7650003
20200413	2020041392	2020/4/13 17:47	7650003
20200413	2020041393	2020/4/13 17:58	9660060
20200413	2020041394	2020/4/13 17:59	7660100
20200413	2020041395	2020/4/13 18:16	7660100
20200413	2020041395	2020/4/13 18:16	9660075
20200413	2020041395	2020/4/13 18:16	7660100
20200413	2020041395	2020/4/13 18:16	4650032
20200413	2020041395	2020/4/13 18:16	7660100
20200413	2020041433	2020/4/13 18:21	7690393
20200413	2020041433	2020/4/13 18:21	9660075
20200413	2020041433	2020/4/13 18:21	7650044
20200413	2020041396	2020/4/13 18:30	7650044
20200413	2020041396	2020/4/13 18:30	7690393
20200413	2020041396	2020/4/13 18:30	7660134
20200413	2020041396	2020/4/13 18:30	9660060
20200413	2020041396	2020/4/13 18:30	9660075
20200413	2020041398	2020/4/13 18:40	1650022
20200413	2020041398	2020/4/13 18:40	4660092
20200413	2020041398	2020/4/13 18:40	4660092
20200413	2020041398	2020/4/13 18:40	7690393
20200413	2020041398	2020/4/13 18:40	4650006
20200413	2020041399	2020/4/13 18:42	7690393
20200413	2020041399	2020/4/13 18:42	4660061
20200413	2020041399	2020/4/13 18:42	7660100
20200413	2020041399	2020/4/13 18:42	4650016
20200413	2020041399	2020/4/13 18:42	9751022
20200413	2020041399	2020/4/13 18:42	7660100
20200413	2020041399	2020/4/13 18:42	7660100
20200413	2020041400	2020/4/13 18:49	7650044
20200413	2020041434	2020/4/13 19:10	4660092
20200413	2020041434	2020/4/13 19:10	5660058
20200413	2020041434	2020/4/13 19:10	9650041
20200413	2020041434	2020/4/13 19:10	4650032
20200413	2020041435	2020/4/13 19:13	7690393
20200413	2020041435	2020/4/13 19:13	9751009
20200413	2020041435	2020/4/13 19:13	4650016
20200413	2020041403	2020/4/13 19:26	9660075
20200413	2020041403	2020/4/13 19:26	7660100
20200413	2020041403	2020/4/13 19:26	4650014
20200413	2020041403	2020/4/13 19:26	9660075
20200413	2020041403	2020/4/13 19:26	9660075
20200413	2020041403	2020/4/13 19:26	9751022
20200413	2020041403	2020/4/13 19:26	7660100
20200413	2020041403	2020/4/13 19:26	9751022
20200413	2020041436	2020/4/13 19:27	7690393
20200413	2020041436	2020/4/13 19:27	7650044
20200413	2020041436	2020/4/13 19:27	5660058
20200413	2020041436	2020/4/13 19:27	7650044
20200413	2020041437	2020/4/13 19:37	7690393
20200413	2020041437	2020/4/13 19:37	9660060
20200413	2020041437	2020/4/13 19:37	9660061
20200413	2020041437	2020/4/13 19:37	4660071
20200413	2020041437	2020/4/13 19:37	1650001
20200413	2020041438	2020/4/13 19:39	7690393
20200413	2020041438	2020/4/13 19:39	4660092
20200413	2020041438	2020/4/13 19:39	9751022
20200413	2020041438	2020/4/13 19:39	9650041
20200413	2020041440	2020/4/13 20:06	9660060
20200413	2020041441	2020/4/13 20:07	7690393
20200413	2020041441	2020/4/13 20:07	4650014
20200413	2020041442	2020/4/13 20:17	7690393
20200413	2020041442	2020/4/13 20:17	4650016
20200413	2020041442	2020/4/13 20:17	7650044
20200413	2020041442	2020/4/13 20:17	7650044
20200413	2020041442	2020/4/13 20:17	4650006
20200413	2020041442	2020/4/13 20:17	7650044
20200413	2020041443	2020/4/13 20:18	4650004
20200413	2020041443	2020/4/13 20:18	4650013
20200413	2020041443	2020/4/13 20:18	680354
20200413	2020041443	2020/4/13 20:18	4650006
20200413	2020041444	2020/4/13 20:21	4660092
20200413	2020041444	2020/4/13 20:21	7650003
20200413	2020041444	2020/4/13 20:21	4660092
20200413	2020041445	2020/4/13 20:23	7660103
20200413	2020041445	2020/4/13 20:23	7650044
20200413	2020041445	2020/4/13 20:23	5660058
20200413	2020041445	2020/4/13 20:23	7650044
20200413	2020041445	2020/4/13 20:23	7650044
20200413	2020041445	2020/4/13 20:23	7650044
20200413	2020041446	2020/4/13 20:41	7650044
20200413	2020041446	2020/4/13 20:41	4660092
20200413	2020041446	2020/4/13 20:41	9650011
20200413	2020041446	2020/4/13 20:41	7650044
20200413	2020041446	2020/4/13 20:41	7650044
20200413	2020041447	2020/4/13 20:44	7660103
20200413	2020041447	2020/4/13 20:44	9660069
20200413	2020041447	2020/4/13 20:44	9660075
20200413	2020041447	2020/4/13 20:44	9660075
20200413	2020041448	2020/4/13 20:59	7660100
20200413	2020041448	2020/4/13 20:59	1650002
20200413	2020041448	2020/4/13 20:59	7690393
20200413	2020041448	2020/4/13 20:59	7660100
20200413	2020041448	2020/4/13 20:59	9660060
20200413	2020041450	2020/4/13 21:12	2650026
20200413	2020041451	2020/4/13 21:16	7690393
20200413	2020041451	2020/4/13 21:16	1650001
20200413	2020041451	2020/4/13 21:16	9660069
20200413	2020041452	2020/4/13 21:19	7660103
20200413	2020041453	2020/4/13 21:21	4650001
20200413	2020041454	2020/4/13 21:35	7660100
20200413	2020041454	2020/4/13 21:35	9660075
20200413	2020041454	2020/4/13 21:35	7660100
20200413	2020041455	2020/4/13 21:37	7690393
20200413	2020041455	2020/4/13 21:37	7650044
20200413	2020041455	2020/4/13 21:37	9660060
20200413	2020041456	2020/4/13 21:47	9660075
20200413	2020041456	2020/4/13 21:47	1650022
20200413	2020041456	2020/4/13 21:47	7650044
20200413	2020041456	2020/4/13 21:47	4650032
20200413	2020041456	2020/4/13 21:47	1650022
20200413	2020041456	2020/4/13 21:47	680354
20200413	2020041456	2020/4/13 21:47	680354
20200413	2020041456	2020/4/13 21:47	9660060
20200413	2020041457	2020/4/13 21:50	7690393
20200413	2020041457	2020/4/13 21:50	7660100
20200413	2020041457	2020/4/13 21:50	5660058
20200413	2020041457	2020/4/13 21:50	7660100
20200413	2020041458	2020/4/13 21:53	1650001
20200413	2020041459	2020/4/13 21:54	7690393
20200413	2020041459	2020/4/13 21:54	4650004
20200413	2020041459	2020/4/13 21:54	9650011
20200413	2020041459	2020/4/13 21:54	9660061
20200413	2020041459	2020/4/13 21:54	9660061
20200413	2020041459	2020/4/13 21:54	9660060
20200413	2020041459	2020/4/13 21:54	1650002
20200413	2020041459	2020/4/13 21:54	9650011
20200413	2020041459	2020/4/13 21:54	9660060
20200413	2020041459	2020/4/13 21:54	4650014
20200413	2020041459	2020/4/13 21:54	4650032
20200413	2020041460	2020/4/13 22:00	7650003
20200413	2020041460	2020/4/13 22:00	1650002
20200413	2020041460	2020/4/13 22:00	9660060
20200413	2020041460	2020/4/13 22:00	9660075
20200413	2020041461	2020/4/13 22:01	4650004
20200413	2020041461	2020/4/13 22:01	9660075
20200413	2020041462	2020/4/13 22:01	7650044
20200413	2020041462	2020/4/13 22:01	7650044
20200413	2020041462	2020/4/13 22:01	4650016
20200413	2020041462	2020/4/13 22:01	9660075
20200413	2020041462	2020/4/13 22:01	4650004
20200413	2020041462	2020/4/13 22:01	5660058
20200413	2020041462	2020/4/13 22:01	9660061
20200413	2020041462	2020/4/13 22:01	9660069
20200413	2020041462	2020/4/13 22:01	8670164
20200413	2020041463	2020/4/13 22:04	4650016
20200413	2020041463	2020/4/13 22:04	9650011
20200413	2020041463	2020/4/13 22:04	9660061
20200413	2020041463	2020/4/13 22:04	7650003
20200413	2020041465	2020/4/13 22:06	7660103
20200413	2020041466	2020/4/13 22:25	9660075
20200413	2020041466	2020/4/13 22:25	9660091
20200413	2020041466	2020/4/13 22:25	7710606
20200413	2020041467	2020/4/13 22:30	9660075
20200413	2020041467	2020/4/13 22:30	4650032
20200413	2020041468	2020/4/13 22:34	7660103
20200413	2020041468	2020/4/13 22:34	680354
20200413	2020041468	2020/4/13 22:34	4650001
20200413	2020041468	2020/4/13 22:34	7660100
20200413	2020041468	2020/4/13 22:34	7650003
20200413	2020041469	2020/4/13 22:36	4650001
20200413	2020041470	2020/4/13 22:39	7690393
20200413	2020041470	2020/4/13 22:39	7660062
20200413	2020041471	2020/4/13 22:40	4650004
20200413	2020041471	2020/4/13 22:40	7650003
20200413	2020041471	2020/4/13 22:40	7650003
20200413	2020041472	2020/4/13 22:42	7650044
20200413	2020041472	2020/4/13 22:42	4650016
20200413	2020041472	2020/4/13 22:42	9660061
20200413	2020041472	2020/4/13 22:42	9660075
20200413	2020041472	2020/4/13 22:42	9660075
20200413	2020041472	2020/4/13 22:42	7650044
20200413	2020041472	2020/4/13 22:42	7650044
20200413	2020041472	2020/4/13 22:42	7650044
20200413	2020041472	2020/4/13 22:42	7650044
20200413	2020041473	2020/4/13 22:47	7690393
20200413	2020041473	2020/4/13 22:47	7660100
20200413	2020041474	2020/4/13 22:50	7650003
20200413	2020041474	2020/4/13 22:50	7650003
20200413	2020041474	2020/4/13 22:50	9660060
20200413	2020041475	2020/4/13 22:54	7650044
20200413	2020041475	2020/4/13 22:54	9660075
20200413	2020041475	2020/4/13 22:54	9660075
20200413	2020041477	2020/4/13 22:55	9660061
20200413	2020041477	2020/4/13 22:55	4650016
20200413	2020041478	2020/4/13 22:59	5660058
20200413	2020041478	2020/4/13 22:59	9660060
20200413	2020041478	2020/4/13 22:59	9660075
20200413	2020041478	2020/4/13 22:59	7660100
20200413	2020041478	2020/4/13 22:59	4660092
20200413	2020041478	2020/4/13 22:59	9650041
20200413	2020041479	2020/4/13 23:01	680354
20200413	2020041479	2020/4/13 23:01	9650041
20200413	2020041479	2020/4/13 23:01	9660075
20200413	2020041479	2020/4/13 23:01	7650003
20200413	2020041479	2020/4/13 23:01	9660075
20200413	2020041479	2020/4/13 23:01	7690393
20200413	2020041479	2020/4/13 23:01	7650003
20200413	2020041479	2020/4/13 23:01	7660134
20200413	2020041479	2020/4/13 23:01	7650044
20200413	2020041480	2020/4/13 23:02	4650006
20200413	2020041480	2020/4/13 23:02	4650032
20200413	2020041481	2020/4/13 23:09	4650013
20200413	2020041481	2020/4/13 23:09	4650032
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041481	2020/4/13 23:09	4650004
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041481	2020/4/13 23:09	7650044
20200413	2020041482	2020/4/13 23:16	7650044
20200413	2020041482	2020/4/13 23:16	1650002
20200413	2020041482	2020/4/13 23:16	9660069
20200413	2020041482	2020/4/13 23:16	9660075
20200413	2020041483	2020/4/13 23:21	7690393
20200413	2020041484	2020/4/13 23:26	7690393
20200413	2020041484	2020/4/13 23:26	7650044
20200413	2020041486	2020/4/13 23:35	9650041
20200413	2020041486	2020/4/13 23:35	9660075
20200413	2020041491	2020/4/13 23:53	7650044
20200413	2020041491	2020/4/13 23:53	9660075
20200413	2020041491	2020/4/13 23:53	9660075
20200413	2020041491	2020/4/13 23:53	7650044
20200413	2020041336	2020/4/14 00:00	7690393
20200413	2020041336	2020/4/14 00:00	7660100
20200413	2020041336	2020/4/14 00:00	7660100
20200413	2020041336	2020/4/14 00:00	7660100
20200413	2020041336	2020/4/14 00:00	7660100
20200413	2020041336	2020/4/14 00:00	7660100
20200413	2020041337	2020/4/14 00:11	9660075
20200413	2020041337	2020/4/14 00:11	4650006
20200413	2020041337	2020/4/14 00:11	7650003
20200413	2020041340	2020/4/14 00:31	7650003
20200413	2020041340	2020/4/14 00:31	4660092
20200413	2020041340	2020/4/14 00:31	9660075
20200413	2020041340	2020/4/14 00:31	4650016
20200413	2020041341	2020/4/14 00:32	7690393
20200413	2020041341	2020/4/14 00:32	7650003
20200413	2020041341	2020/4/14 00:32	9660075
20200413	2020041341	2020/4/14 00:32	9660075
20200413	2020041341	2020/4/14 00:32	7650003
20200413	2020041343	2020/4/14 00:51	7690393
20200413	2020041343	2020/4/14 00:51	4650016
20200413	2020041344	2020/4/14 01:02	7660100
20200413	2020041344	2020/4/14 01:02	9660075
20200413	2020041404	2020/4/14 02:33	7660100
20200413	2020041404	2020/4/14 02:33	7650044
20200413	2020041404	2020/4/14 02:33	7660100
20200413	2020041404	2020/4/14 02:33	1650002
20200413	2020041404	2020/4/14 02:33	7650044
20200413	2020041404	2020/4/14 02:33	7650044
20200413	2020041404	2020/4/14 02:33	7650044
20200413	2020041424	2020/4/13 00:29	7660103
20200413	2020041424	2020/4/13 00:29	9751022
20200413	2020041424	2020/4/13 00:29	7650044
20200413	2020041424	2020/4/13 00:29	7650044
20200413	2020041424	2020/4/13 00:29	7660100
20200413	2020041425	2020/4/13 00:34	7650003
20200413	2020041425	2020/4/13 00:34	1650002
20200413	2020041425	2020/4/13 00:34	9660060
20200413	2020041425	2020/4/13 00:34	4650016
20200413	2020041425	2020/4/13 00:34	4650016
20200413	2020041425	2020/4/13 00:34	9660075
20200413	2020041425	2020/4/13 00:34	8670164
20200413	2020041425	2020/4/13 00:34	7650003
20200413	2020041425	2020/4/13 00:34	9650011
20200413	2020041425	2020/4/13 00:34	7650003
20200413	2020041427	2020/4/13 00:45	7650044
20200413	2020041427	2020/4/13 00:45	1650002
20200413	2020041427	2020/4/13 00:45	4650004
20200413	2020041427	2020/4/13 00:45	8670164
20200413	2020041427	2020/4/13 00:45	7650044
20200413	2020041427	2020/4/13 00:45	4650032
20200413	2020041303	2020/4/13 00:54	5660058
20200413	2020041314	2020/4/13 02:02	7690393
20200413	2020041314	2020/4/13 02:02	7650003
20200413	2020041314	2020/4/13 02:02	9660060
20200413	2020041314	2020/4/13 02:02	2650026
20200413	2020041314	2020/4/13 02:02	7650003
20200413	2020041314	2020/4/13 02:02	1650002
20200413	2020041314	2020/4/13 02:02	9751022
20200413	2020041314	2020/4/13 02:02	650022
20200413	2020041314	2020/4/13 02:02	7650003
20200413	2020041314	2020/4/13 02:02	9660075
20200413	2020041314	2020/4/13 02:02	7660134
20200413	2020041314	2020/4/13 02:02	7660134
20200413	2020041314	2020/4/13 02:02	7660134
20200413	2020041314	2020/4/13 02:02	7650003
20200413	2020041314	2020/4/13 02:02	7650003
20200413	2020041314	2020/4/13 02:02	7660134
20200413	2020041319	2020/4/13 02:41	2650026
20200413	2020041319	2020/4/13 02:41	9660060
20200413	2020041325	2020/4/13 04:10	7650044
20200413	2020041325	2020/4/13 04:10	9660060
20200413	2020041328	2020/4/13 13:05	5660057
20200413	2020041348	2020/4/13 13:14	7660100
20200413	2020041348	2020/4/13 13:14	4650004
20200413	2020041348	2020/4/13 13:14	9660060
20200413	2020041348	2020/4/13 13:14	7690393
20200413	2020041348	2020/4/13 13:14	4650006
20200413	2020041348	2020/4/13 13:14	4660061
20200413	2020041329	2020/4/13 13:23	7660062
20200413	2020041330	2020/4/13 13:28	4660061
20200413	2020041331	2020/4/13 13:32	4660136
20200413	2020041332	2020/4/13 13:37	7650044
20200413	2020041332	2020/4/13 13:37	4660092
20200413	2020041333	2020/4/13 13:40	9660075
20200413	2020041334	2020/4/13 13:43	5660057
20200413	2020041334	2020/4/13 13:43	5660058
20200413	2020041334	2020/4/13 13:43	7650044
20200413	2020041334	2020/4/13 13:43	7650044
20200413	2020041335	2020/4/13 14:04	4650014
20200413	2020041335	2020/4/13 14:04	7690393
20200413	2020041349	2020/4/13 14:05	7690393
20200413	2020041349	2020/4/13 14:05	7690393
20200413	2020041349	2020/4/13 14:05	9751022
20200413	2020041350	2020/4/13 14:09	4650016
20200413	2020041351	2020/4/13 14:16	4650004
20200413	2020041351	2020/4/13 14:16	9660060
20200413	2020041352	2020/4/13 14:28	7650044
20200413	2020041352	2020/4/13 14:28	4650014
20200413	2020041352	2020/4/13 14:28	9660060
20200413	2020041352	2020/4/13 14:28	9660075
20200413	2020041352	2020/4/13 14:28	4650016
20200413	2020041352	2020/4/13 14:28	7650044
20200413	2020041352	2020/4/13 14:28	7650044
20200413	2020041352	2020/4/13 14:28	7650044
20200413	2020041412	2020/4/13 14:44	7650044
20200413	2020041412	2020/4/13 14:44	4650001
20200413	2020041412	2020/4/13 14:44	7690393
20200413	2020041412	2020/4/13 14:44	680354
20200413	2020041412	2020/4/13 14:44	9660060
20200413	2020041412	2020/4/13 14:44	7650044
20200413	2020041412	2020/4/13 14:44	9650012
20200413	2020041412	2020/4/13 14:44	7650044
20200413	2020041354	2020/4/13 14:53	7660100
20200413	2020041354	2020/4/13 14:53	4650004
20200413	2020041354	2020/4/13 14:53	7660100
20200413	2020041354	2020/4/13 14:53	7660100
20200413	2020041355	2020/4/13 14:53	4650013
20200413	2020041355	2020/4/13 14:53	4650016
20200413	2020041355	2020/4/13 14:53	4650013
20200413	2020041356	2020/4/13 14:55	9650011
20200413	2020041356	2020/4/13 14:55	4650032
20200413	2020041357	2020/4/13 15:04	7650044
20200413	2020041357	2020/4/13 15:04	9660060
20200413	2020041357	2020/4/13 15:04	7650044
20200413	2020041358	2020/4/13 15:06	7690393
20200413	2020041358	2020/4/13 15:06	4660136
20200413	2020041360	2020/4/13 15:30	7660100
20200413	2020041360	2020/4/13 15:30	9660060
20200413	2020041360	2020/4/13 15:30	4650016
20200413	2020041361	2020/4/13 15:41	7650044
20200413	2020041362	2020/4/13 15:48	7690393
20200413	2020041362	2020/4/13 15:48	4650032
20200413	2020041363	2020/4/13 15:57	4650014
20200413	2020041363	2020/4/13 15:57	4660071
20200413	2020041364	2020/4/13 16:22	2650026
20200413	2020041365	2020/4/13 16:26	7690393
20200413	2020041366	2020/4/13 16:51	7690393
20200413	2020041366	2020/4/13 16:51	9660065
20200413	2020041366	2020/4/13 16:51	9660060
20200413	2020041366	2020/4/13 16:51	9660075
20200413	2020041366	2020/4/13 16:51	2650026
20200413	2020041366	2020/4/13 16:51	9660065
20200413	2020041366	2020/4/13 16:51	9660060
20200413	2020041367	2020/4/13 17:20	5660057
20200413	2020041367	2020/4/13 17:20	9660075
20200413	2020041368	2020/4/13 17:40	7690393
20200413	2020041368	2020/4/13 17:40	4650013
20200413	2020041368	2020/4/13 17:40	4650032
20200413	2020041368	2020/4/13 17:40	4650004
20200413	2020041369	2020/4/13 17:44	7650044
20200413	2020041370	2020/4/13 18:03	7690393
20200413	2020041370	2020/4/13 18:03	4650014
20200413	2020041370	2020/4/13 18:03	9650041
20200413	2020041370	2020/4/13 18:03	9660075
20200413	2020041371	2020/4/13 18:10	7710609
20200413	2020041372	2020/4/13 18:23	7690393
20200413	2020041372	2020/4/13 18:23	7660100
20200413	2020041372	2020/4/13 18:23	7660100
20200413	2020041372	2020/4/13 18:23	7660100
20200413	2020041372	2020/4/13 18:23	7660100
20200413	2020041372	2020/4/13 18:23	5660057
20200413	2020041373	2020/4/13 18:30	7660103
20200413	2020041373	2020/4/13 18:30	4650016
20200413	2020041373	2020/4/13 18:30	9660060
20200413	2020041373	2020/4/13 18:30	7650044
20200413	2020041374	2020/4/13 18:38	8670164
20200413	2020041374	2020/4/13 18:38	9751022
20200413	2020041375	2020/4/13 18:48	7660103
20200413	2020041375	2020/4/13 18:48	7650044
20200413	2020041375	2020/4/13 18:48	7650044
20200413	2020041376	2020/4/13 18:59	7690393
20200413	2020041376	2020/4/13 18:59	7660103
20200413	2020041376	2020/4/13 18:59	4650014
20200413	2020041376	2020/4/13 18:59	7650044
20200413	2020041378	2020/4/13 19:27	7690393
20200413	2020041379	2020/4/13 19:34	7710609
20200413	2020041381	2020/4/13 20:01	7690393
20200413	2020041381	2020/4/13 20:01	9660061
20200413	2020041381	2020/4/13 20:01	9650011
20200413	2020041381	2020/4/13 20:01	7650044
20200413	2020041432	2020/4/13 20:02	7660103
20200413	2020041432	2020/4/13 20:02	9660075
20200413	2020041432	2020/4/13 20:02	9660060
20200413	2020041432	2020/4/13 20:02	7660100
20200413	2020041432	2020/4/13 20:02	9660060
20200413	2020041432	2020/4/13 20:02	4650016
20200413	2020041382	2020/4/13 20:02	9660069
20200413	2020041382	2020/4/13 20:02	4650016
20200413	2020041382	2020/4/13 20:02	2650026
20200413	2020041382	2020/4/13 20:02	4650013
20200413	2020041383	2020/4/13 20:04	7660103
20200413	2020041383	2020/4/13 20:04	7690393
20200413	2020041383	2020/4/13 20:04	7650003
20200413	2020041384	2020/4/13 20:08	4650014
20200413	2020041384	2020/4/13 20:08	7650044
20200413	2020041384	2020/4/13 20:08	4650014
20200413	2020041384	2020/4/13 20:08	9650041
20200413	2020041385	2020/4/13 20:10	7660103
20200413	2020041385	2020/4/13 20:10	4650004
20200413	2020041387	2020/4/13 20:13	4650014
20200413	2020041387	2020/4/13 20:13	680354
20200413	2020041387	2020/4/13 20:13	5660058
20200413	2020041387	2020/4/13 20:13	9660075
20200413	2020041387	2020/4/13 20:13	5660058
20200413	2020041387	2020/4/13 20:13	9660060
20200413	2020041387	2020/4/13 20:13	5660058
20200413	2020041388	2020/4/13 20:17	4650014
20200413	2020041389	2020/4/13 20:20	4660092
20200413	2020041391	2020/4/13 20:26	7660103
20200413	2020041392	2020/4/13 20:44	7660100
20200413	2020041392	2020/4/13 20:44	9660075
20200413	2020041394	2020/4/13 20:52	9660061
20200413	2020041394	2020/4/13 20:52	9751022
20200413	2020041394	2020/4/13 20:52	5660057
20200413	2020041433	2020/4/13 20:56	7650003
20200413	2020041433	2020/4/13 20:56	1650002
20200413	2020041397	2020/4/13 21:04	7650044
20200413	2020041397	2020/4/13 21:04	7650044
20200413	2020041398	2020/4/13 21:05	7690393
20200413	2020041398	2020/4/13 21:05	4660092
20200413	2020041398	2020/4/13 21:05	9660069
20200413	2020041398	2020/4/13 21:05	9751022
20200413	2020041398	2020/4/13 21:05	7650044
20200413	2020041398	2020/4/13 21:05	7650044
20200413	2020041398	2020/4/13 21:05	9751022
20200413	2020041398	2020/4/13 21:05	7650044
20200413	2020041399	2020/4/13 21:09	7660134
20200413	2020041399	2020/4/13 21:09	7660134
20200413	2020041400	2020/4/13 21:11	7690393
20200413	2020041400	2020/4/13 21:11	1650022
20200413	2020041400	2020/4/13 21:11	2650026
20200413	2020041434	2020/4/13 21:13	7660103
20200413	2020041434	2020/4/13 21:13	7650044
20200413	2020041434	2020/4/13 21:13	7650044
20200413	2020041434	2020/4/13 21:13	7650044
20200413	2020041434	2020/4/13 21:13	7650044
20200413	2020041434	2020/4/13 21:13	7650044
20200413	2020041434	2020/4/13 21:13	9751022
20200413	2020041402	2020/4/13 21:23	7690393
20200413	2020041402	2020/4/13 21:23	9751022
20200413	2020041402	2020/4/13 21:23	7650003
20200413	2020041403	2020/4/13 21:31	7690393
20200413	2020041403	2020/4/13 21:31	7660103
20200413	2020041403	2020/4/13 21:31	9660075
20200413	2020041437	2020/4/13 21:34	9660075
20200413	2020041437	2020/4/13 21:34	7650003
20200413	2020041437	2020/4/13 21:34	9660075
20200413	2020041437	2020/4/13 21:34	4650001
20200413	2020041437	2020/4/13 21:34	9650011
20200413	2020041437	2020/4/13 21:34	2650026
20200413	2020041437	2020/4/13 21:34	4660061
20200413	2020041437	2020/4/13 21:34	9660060
20200413	2020041437	2020/4/13 21:34	9660060
20200413	2020041437	2020/4/13 21:34	7650003
20200413	2020041437	2020/4/13 21:34	7650003
20200413	2020041439	2020/4/13 21:37	7650003
20200413	2020041439	2020/4/13 21:37	7650003
20200413	2020041439	2020/4/13 21:37	7650003
20200413	2020041440	2020/4/13 21:46	4650004
20200413	2020041441	2020/4/13 21:52	7690393
20200413	2020041441	2020/4/13 21:52	7650003
20200413	2020041441	2020/4/13 21:52	7650003
20200413	2020041441	2020/4/13 21:52	4650006
20200413	2020041441	2020/4/13 21:52	650002
20200413	2020041441	2020/4/13 21:52	7650003
20200413	2020041441	2020/4/13 21:52	7650003
20200413	2020041441	2020/4/13 21:52	7650003
20200413	2020041442	2020/4/13 21:55	9650012
20200413	2020041442	2020/4/13 21:55	9660075
20200413	2020041442	2020/4/13 21:55	2650026
20200413	2020041443	2020/4/13 21:58	7650044
20200413	2020041443	2020/4/13 21:58	7690393
20200413	2020041444	2020/4/13 22:03	7690393
20200413	2020041444	2020/4/13 22:03	4650016
20200413	2020041444	2020/4/13 22:03	4660092
20200413	2020041444	2020/4/13 22:03	9660060
20200413	2020041445	2020/4/13 22:04	7660103
20200413	2020041445	2020/4/13 22:04	4650032
20200413	2020041445	2020/4/13 22:04	7660100
20200413	2020041445	2020/4/13 22:04	7660100
20200413	2020041446	2020/4/13 22:08	7660100
20200413	2020041447	2020/4/13 22:11	7650044
20200413	2020041447	2020/4/13 22:11	9660075
20200413	2020041449	2020/4/13 22:17	7650044
20200413	2020041449	2020/4/13 22:17	4650004
20200413	2020041449	2020/4/13 22:17	7650044
20200413	2020041449	2020/4/13 22:17	7650044
20200413	2020041492	2020/4/13 22:20	9660060
20200413	2020041450	2020/4/13 22:21	4650016
20200413	2020041450	2020/4/13 22:21	4650004
20200413	2020041450	2020/4/13 22:21	9660075
20200413	2020041450	2020/4/13 22:21	4650004
20200413	2020041451	2020/4/13 22:25	7690393
20200413	2020041451	2020/4/13 22:25	9660060
20200413	2020041451	2020/4/13 22:25	9660075
20200413	2020041451	2020/4/13 22:25	7660100
20200413	2020041454	2020/4/13 22:34	9660091
20200413	2020041454	2020/4/13 22:34	2650026
20200413	2020041454	2020/4/13 22:34	1650022
20200413	2020041454	2020/4/13 22:34	7710606
20200413	2020041454	2020/4/13 22:34	9660091
20200413	2020041458	2020/4/13 22:46	1650022
